1.3479431627,103.6803764105
1.3481812,103.6807966
1.3484271,103.6812131
1.3487814,103.6818087
1.3488077,103.6818526
1.348825,103.6818459
1.3488541,103.6818447
1.3488819,103.6818531
1.3489056,103.6818701
1.3489188,103.6818889
1.3490628,103.6817918
1.3493083,103.6815477
1.3496312,103.6812536
1.3502727,103.6807429
1.3502921265,103.680722415
1.3502921265,103.6807224154
1.3505486,103.6804541
1.3510613,103.6797187
1.3524316,103.6809539
1.3526416,103.6811477
1.3527678,103.6812657
1.3529528,103.6814776
1.3531773803,103.681760430
1.3531773803,103.6817604303
1.353459,103.6821388
1.3536847,103.6824371
1.3541152,103.6829934
1.3542816,103.6832339
1.3543816,103.6833803
1.3544916,103.6835413
1.3548385,103.6840606
1.3550222247,103.684362173
1.3550222247,103.6843621731
1.3551181,103.6844857
1.3554521,103.6850073
1.3557256,103.6854586
1.355788,103.6855734
1.3558456,103.685696
1.3558863,103.6858173
1.3559113,103.6859612
1.3559401,103.6862083
1.3559609,103.686533
1.3559636,103.6866763
1.3559406,103.6868393
1.3559147,103.6869452
1.3558713,103.687067
1.3558134,103.687188
1.3557367,103.6873278
1.3556626,103.6874468
1.3555947,103.6875463
1.3554866,103.6876916
1.3553589,103.687843
1.3553192,103.6878809
1.3553385,103.6879096
1.355347,103.6879432
1.3553436,103.6879777
1.3553288,103.6880091
1.3553043,103.6880335
1.3552707,103.6880489
1.3552338,103.6880511
1.3551986,103.68804
1.3551698,103.6880169
1.3551698,103.6880169
1.3551499,103.6879813
1.3551457,103.6879408
1.3551578,103.6879019
1.3551843,103.687871
1.355044,103.687705
1.3547998,103.6874402
1.3545693,103.6872144
1.3543840374,103.687065839
1.3543840374,103.6870658398
1.353722,103.6866192
1.3535607,103.6865173
1.3528837,103.6861566
1.3524932,103.6859577
1.3523383,103.6858914
1.3521655,103.6858345
1.351991,103.6857944
1.3517934,103.6857821
1.3514946,103.6857759
1.3512047,103.6857791
1.3511235,103.6857796
1.3509948,103.6857804
1.3509088632,103.685767650
1.3509088632,103.6857676506
1.3507969,103.6857747
1.3506632,103.6857616
1.3505265,103.6857362
1.3504124,103.6856968
1.3502723,103.6856332
1.3501256,103.6855494
1.3500226,103.6854709
1.349918,103.6853741
1.3497799,103.6852457
1.3496617,103.6851014
1.3496234,103.6851157
1.3495794,103.6851128
1.3495572,103.6851032
1.3495225,103.6850701
1.3493319,103.6852022
1.3492057,103.685278
1.3490673,103.6854213
1.3490482,103.6854581
1.3489674,103.6856266
1.3489616,103.6856387
1.3488577,103.6859825
1.3487411,103.6862396
1.348635,103.6863972
1.3484894,103.6865012
1.3482625,103.686559
1.3480601,103.686554
1.3473779,103.686551
1.3471119079,103.686556220
1.3471119079,103.6865562201
1.3469695,103.6865849
1.3468585,103.686662
1.3467578,103.6867575
1.346588,103.6869577
1.3461783,103.6874273
1.3456837,103.6878628
1.3452394,103.6881607
1.3450084,103.6882966
1.3448745,103.6882929
1.3447052,103.6882505
1.3443466,103.6878757
1.3440536,103.6875155
1.343919,103.6872996
1.3438615,103.6871876
1.3437715,103.6869724
1.343754708,103.686904907
1.343754708,103.6869049072
1.3436893,103.6866584
1.3436737,103.6865169
1.3436634,103.686363
1.3436666,103.6862248
1.3436718,103.6861673
1.3436788,103.6860901
1.3438043,103.685337
1.3438294,103.6851517
1.34384,103.6849605
1.3438311,103.6848373
1.3437943,103.6847412
1.3437479,103.6846648
1.3437092,103.6846177
1.3434477,103.6843069
1.3431342,103.6839343
1.3430475,103.68383
1.3429717,103.6837514
1.3428869,103.6837044
1.3427815,103.6836793
1.3427015,103.6836743
1.342609,103.6836794
1.3424604,103.6837084
1.3422952,103.6837431
1.3418562255,103.683836460
1.3418562255,103.6838364601
1.3416613,103.6838763
1.3415277,103.6838789
1.3413793,103.6838487
1.3412561,103.6838087
1.3411448,103.6837546
1.3410477,103.6836875
1.3409654,103.6835931
1.3409023,103.6835111
1.3406612,103.6832027
1.3404792,103.6829499
1.3403113,103.6826766
1.3404472,103.6825941
1.340509,103.6825466
1.3405504,103.6824967
1.3405748,103.6824586
1.340715,103.682211
1.3408062,103.6820539
1.3409239,103.6819328
1.3410684,103.6818309
1.3412701,103.6818096
1.3414393,103.681827
1.3414929,103.681709
1.3416538,103.6814944
1.3417611,103.6813549
1.3419044921,103.681186437
1.3419044921,103.6811864376
1.3421493,103.6809095
1.3415398,103.6803009
1.3414083,103.6801696
1.3413346,103.6800433
1.3412948,103.6798755
1.3413475,103.6791161
1.341559,103.6791248
1.3420761064,103.679142594
1.3420761064,103.6791425943
1.3430272,103.6790509
1.3436751,103.6789739
1.3439399,103.6789064
1.3446964,103.6785642
1.3449362,103.678473
1.3451294,103.6784483
1.3453552,103.6784456
1.3458057,103.6784169
1.345830166,103.678418397
1.345830166,103.6784183979
1.3461577,103.6784532
1.346412,103.6784342
1.3468134,103.6783735
1.3469652,103.6783568
1.3470491,103.6783506
1.3470973,103.6783982
1.3471287,103.6784718
1.3471603,103.6786794
1.3472019,103.6789942
1.3472477,103.6791317
1.3473761,103.6793888
1.3475104,103.6796213
1.3478887,103.6802842
1.3479431627,103.6803764105
